Count,AirplaneID,Source,Destination,DepartureTime,ArrivalTime,RunningStatus,NumOfStops,Fare
6411,Airbus A321,VEBS,VIDP,23:10,10:10,On Time,0,34809
6412,Airbus A332,VEKW,VIDP,05:08,03:21,On Time,2,45151
6413,Boeing 737,VA1G,VEVZ,07:04,07:53,Delayed,0,30753
6414,Embraer ERJ155,VANP,VEAT,07:02,03:28,Cancelled,3,36453
6415,Airbus A319,VELR,VA1G,03:24,01:08,On Time,0,43757
6416,Boeing 737,VIGR,VEJT,20:25,19:43,On Time,2,7521
6417,Boeing 707,VEGK,VISR,21:02,17:43,Cancelled,1,17823
6418,Airbus A319,VOTV,VAPO,23:28,07:37,On Time,1,49429
6419,Airbus A319,VAGO,VOCL,19:28,11:59,Cancelled,0,46984
6420,Airbus A321,VOML,VEBS,03:05,15:22,Delayed,1,47989
6421,Airbus A320,VOHY,VAPR,16:23,05:27,On Time,0,13994
6422,Boeing 707,VEKW,VEJS,10:22,17:54,Delayed,0,35580
6423,Embraer ERJ155,VOSM,VOTJ,11:42,17:43,On Time,2,22702
6424,Embraer ERJ165,VEJT,VIAX,07:21,02:51,On Time,0,23167
6425,Airbus A321,VEPT,VOKN,15:25,14:30,On Time,0,24804
6426,Boeing 727,VAOZ,VO55,23:02,23:32,Delayed,2,16493
6427,Embraer ERJ155,VASL,VAGO,06:07,15:54,Delayed,0,24783
6428,Airbus A320,VIAX,VAID,07:47,04:56,On Time,2,32152
6429,Embraer ERJ145,VAJM,VIDN,18:42,16:52,On Time,2,29036
6430,Boeing 727,VABV,VAKJ,08:04,03:47,On Time,0,26580
6431,Embraer ERJ155,VOMY,VEIM,21:01,09:28,Delayed,0,47547
6432,Airbus A321,VOCL,VOMY,06:35,17:57,On Time,0,36808
6433,Boeing 737,VOTP,VISR,01:22,00:52,On Time,0,35046
6434,Airbus A319,VEKW,VAAU,09:35,20:07,On Time,0,21270
6435,Airbus A320,VABM,VAOZ,07:00,07:13,On Time,0,23211
6436,Airbus A332,VIJP,VEMR,01:54,08:16,Cancelled,2,27545
6437,Boeing 727,VILH,VAAK,18:54,06:27,On Time,0,49742
6438,Boeing 747,VIPT,VECC,15:55,20:01,On Time,0,47695
6439,Embraer ERJ145,VABI,VA1P,20:36,01:48,On Time,3,21043
6440,Boeing 727,VOTJ,VOML,08:24,04:05,On Time,0,40805
6441,Embraer ERJ155,VOCL,VOPB,04:10,04:23,Cancelled,0,46169
6442,Boeing 727,VOCB,VIPT,10:06,03:10,On Time,0,46966
6443,Airbus A332,VOMY,VABJ,14:12,08:27,Delayed,1,27233
6444,Airbus A319,VERC,VOCB,23:50,20:05,On Time,0,33012
6445,Boeing 707,VEPG,VEJP,07:50,19:30,Delayed,0,32174
6446,Boeing 747,VAKE,VEZO,04:52,12:28,On Time,1,18255
6447,Embraer ERJ145,VAID,VIPK,13:35,21:35,Cancelled,0,24575
6448,Airbus A320,VIBN,VAHB,00:31,17:36,On Time,2,44469
6449,Boeing 727,VABP,VICG,06:29,21:22,On Time,2,5018
6450,Boeing 747,VICG,VEKU,21:59,21:00,On Time,1,47644
6451,Embraer ERJ165,VELR,VANP,14:25,14:06,On Time,2,31807
6452,Boeing 727,VORY,VAHB,07:50,07:41,On Time,2,6450
6453,Boeing 737,VIKO,VIPT,09:30,09:11,On Time,1,35806
6454,Airbus A320,VA1G,VORY,10:39,11:28,Cancelled,0,25865
6455,Embraer ERJ165,VOTP,VOTV,10:49,07:08,On Time,0,33805
6456,Airbus A320,VOPC,VIKG,15:27,03:43,Cancelled,0,13291
6457,Airbus A320,VIJO,VABO,00:10,06:08,Delayed,0,33714
6458,Embraer ERJ145,VELR,VEKU,10:14,13:08,On Time,2,11476
6459,Boeing 747,VOHS,VOMM,09:22,12:46,Cancelled,1,22219
6460,Airbus A332,VIBK,VEMH,13:25,09:50,On Time,0,14637
6461,Embraer ERJ145,VEJP,VIKO,02:09,08:02,Delayed,2,47035
6462,Embraer ERJ155,VEPT,VAUD,01:48,23:49,Delayed,3,6144
6463,Embraer ERJ165,VIAX,VIKG,06:00,21:21,On Time,2,35638
6464,Airbus A332,VOTV,VEBS,00:35,18:52,On Time,0,42433
6465,Airbus A320,VABM,VABI,14:21,07:23,Cancelled,1,38039
6466,Airbus A332,VIPK,VAOZ,06:45,18:09,Cancelled,0,26643
6467,Airbus A319,VEPG,VAKE,17:12,13:41,On Time,1,34629
6468,Airbus A321,VOTP,VILK,18:31,08:21,Delayed,3,44350
6469,Airbus A332,VOTJ,VIBY,07:59,03:01,Cancelled,0,37783
6470,Airbus A321,VIGR,VAKJ,04:37,08:26,On Time,0,42087
6471,Airbus A320,VERC,VO80,01:46,17:09,On Time,0,31199
6472,Boeing 727,VOPN,VAKJ,01:31,15:51,On Time,1,22316
6473,Embraer ERJ165,VEMR,VEZO,07:49,15:41,On Time,1,14346
6474,Embraer ERJ155,VOMM,VERC,18:51,03:21,Cancelled,0,31823
6475,Embraer ERJ145,VAAU,VEPT,18:25,00:05,On Time,1,5169
6476,Airbus A319,VOPN,VOCB,17:44,03:49,On Time,0,9386
6477,Boeing 747,VOCI,VILH,12:57,17:00,Delayed,1,6471
6478,Boeing 747,VASD,VORG,16:59,21:04,Delayed,3,20078
6479,Embraer ERJ165,VEBI,VIBN,18:22,22:44,On Time,1,28140
6480,Airbus A319,VASL,VIAX,16:14,23:07,Delayed,3,27942
6481,Embraer ERJ145,VEJS,VOMD,20:22,01:02,On Time,2,14317
6482,Boeing 747,VEBD,VIBK,13:11,22:54,Cancelled,1,21263
6483,Boeing 737,VAAU,VOMM,14:18,14:38,On Time,3,43953
6484,Airbus A319,VOCB,VIKO,17:37,14:57,Cancelled,2,23341
6485,Boeing 747,VOCL,VIAX,17:40,12:12,On Time,0,46842
6486,Airbus A320,VICX,VOHS,08:08,16:14,Cancelled,1,20146
6487,Boeing 787,VOMY,VOBL,01:21,15:27,On Time,0,23170
6488,Airbus A332,VEMR,VOML,18:56,10:23,On Time,0,34265
6489,Embraer ERJ155,VECC,VEBD,15:20,07:06,On Time,2,47178
6490,Boeing 787,VAAH,VIPT,15:09,11:00,Delayed,0,14581
6491,Embraer ERJ165,VEBI,VEVZ,09:31,19:28,Cancelled,0,44372
6492,Embraer ERJ145,VA1P,VOHY,06:42,01:42,On Time,0,44635
6493,Boeing 707,VAOZ,VEMR,11:46,00:55,On Time,3,18254
6494,Embraer ERJ145,VEDG,VILH,06:59,19:20,Cancelled,2,27077
6495,Boeing 747,VOTV,VEJS,18:15,20:28,Delayed,1,47208
6496,Airbus A320,VO55,VIKG,13:25,03:23,On Time,3,26919
6497,Embraer ERJ155,VEDG,VAAK,00:48,20:56,On Time,2,22932
6498,Airbus A321,VEKU,VO80,14:34,23:58,On Time,0,16516
6499,Boeing 737,VILK,VEKU,07:48,14:45,On Time,2,26809
6500,Airbus A320,VEZO,VOCI,05:09,11:00,On Time,1,16680
6501,Embraer ERJ165,VEJT,VAUD,12:08,02:49,On Time,0,14278
6502,Embraer ERJ155,VEBS,VOTR,12:15,15:31,Delayed,1,35534
6503,Boeing 737,VELR,VEMR,14:13,03:14,Cancelled,1,10921
6504,Embraer ERJ145,VAGO,VEBI,03:19,21:19,On Time,0,36964
6505,Boeing 707,VEPG,VOBL,10:00,22:21,On Time,0,37621
6506,Airbus A321,VABM,VIJP,08:46,23:57,On Time,2,35214
6507,Airbus A332,VAAH,VOHS,11:29,01:03,On Time,0,45427
6508,Boeing 727,VICG,VOKN,08:07,00:53,On Time,1,47740
6509,Airbus A319,VEMR,VIBY,11:58,15:47,On Time,1,25476
6510,Boeing 787,VEGT,VABM,15:48,16:06,Cancelled,0,25568
6511,Embraer ERJ155,VILH,VAAU,10:24,11:32,On Time,0,7978
6512,Airbus A319,VEAT,VIAX,03:22,22:23,Delayed,1,15990
6513,Airbus A321,VOCI,VICX,14:52,23:20,On Time,0,35939
6514,Airbus A319,VICG,VORY,18:10,11:20,On Time,0,44919
6515,Airbus A319,VOPC,VAID,18:29,15:01,Delayed,1,28588
6516,Boeing 747,VABM,VEBI,07:08,22:10,On Time,3,5709
6517,Airbus A320,VEDG,VAND,09:14,21:59,On Time,0,17692
6518,Embraer ERJ155,VEGT,VAPR,04:38,17:49,Delayed,2,10940
6519,Airbus A319,VAID,VOCI,03:57,02:47,On Time,0,23135
6520,Embraer ERJ145,VARP,VIAX,12:04,18:52,On Time,1,42440
6521,Airbus A321,VASL,VO80,00:02,20:35,On Time,3,48207
6522,Embraer ERJ165,VIBK,VOMD,10:50,00:21,On Time,3,17804
6523,Embraer ERJ145,VOCP,VEAT,06:47,17:37,On Time,0,49506
6524,Embraer ERJ145,VAHB,VOHY,06:01,17:04,Cancelled,1,23852
6525,Boeing 747,VEAT,VAAU,15:45,06:24,Delayed,0,41868
6526,Airbus A320,VEGK,VIAL,08:15,04:26,On Time,1,45191
6527,Embraer ERJ165,VEJS,VABI,15:12,12:09,Delayed,1,44419
6528,Embraer ERJ155,VERC,VEPT,22:01,01:16,On Time,0,41695
6529,Airbus A332,VELR,VOMY,01:32,09:47,On Time,1,42681
6530,Boeing 727,VOMY,VAOZ,12:50,14:19,On Time,0,44870
6531,Boeing 747,VAAU,VEDZ,22:45,15:39,On Time,1,20217
6532,Embraer ERJ145,VERC,VASL,04:48,12:15,Delayed,0,41504
6533,Boeing 727,VABP,VILK,19:01,17:23,On Time,0,40670
6534,Embraer ERJ165,VOBL,VABI,13:27,20:16,Cancelled,0,36226
6535,Boeing 737,VO80,VASD,14:30,17:39,On Time,1,26572
6536,Embraer ERJ155,VAAU,VASL,20:24,20:35,Cancelled,1,43501
6537,Airbus A320,VEJS,VAUD,18:43,07:32,On Time,0,23253
6538,Embraer ERJ165,VASD,VAKE,16:01,19:59,On Time,2,35731
6539,Boeing 737,VOPB,VIJU,15:54,10:43,On Time,1,15388
6540,Embraer ERJ165,VAPO,VIJP,00:47,17:51,On Time,0,21698
6541,Airbus A319,VABJ,VABB,19:12,19:15,On Time,3,9625
6542,Embraer ERJ155,VEBI,VELP,08:57,23:07,On Time,1,41090
6543,Airbus A332,VA1G,VOSM,20:56,07:56,On Time,0,42724
6544,Airbus A319,VEBS,VEAT,20:54,08:42,Delayed,0,11073
6545,Embraer ERJ155,VABJ,VAGO,15:34,06:09,On Time,1,23578
6546,Airbus A321,VO80,VORY,23:04,11:24,On Time,0,45964
6547,Boeing 747,VISR,VOHY,20:27,08:56,Cancelled,2,27117
6548,Embraer ERJ155,VEGT,VILK,15:56,21:53,Cancelled,3,46712
6549,Airbus A321,VO80,VAAU,10:57,14:03,On Time,1,5861
6550,Airbus A319,VOPN,VIBK,08:37,03:31,On Time,1,41183
6551,Airbus A320,VEVZ,VOMY,18:11,15:52,On Time,0,39773
6552,Boeing 707,VELR,VICG,20:58,02:31,Cancelled,2,19126
6553,Boeing 727,VABB,VEJP,17:33,23:27,On Time,0,28528
6554,Airbus A332,VEDZ,VOWA,21:38,06:26,On Time,0,45683
6555,Embraer ERJ155,VEVZ,VEJS,21:38,13:57,On Time,1,38496
6556,Embraer ERJ165,VEBD,VIKG,15:23,22:48,Delayed,1,16979
6557,Embraer ERJ165,VOBL,VERC,09:30,21:01,Delayed,3,45620
6558,Boeing 787,VA1G,VEPT,01:11,04:20,On Time,3,18996
6559,Embraer ERJ165,VOHY,VELP,06:46,22:14,On Time,1,24365
6560,Boeing 737,VIKG,VIKG,08:23,20:24,Cancelled,1,37530
6561,Airbus A332,VOPB,VEIM,05:17,12:22,On Time,1,49157
6562,Embraer ERJ155,VOTP,VICX,09:30,21:30,On Time,3,49107
6563,Embraer ERJ155,VIJO,VIKG,14:14,17:05,On Time,3,7328
6564,Embraer ERJ145,VABM,VAJM,06:51,05:25,On Time,1,25509
6565,Embraer ERJ165,VOPN,VABV,21:46,23:50,Cancelled,3,25732
6566,Boeing 737,VASL,VEIM,05:48,01:18,On Time,3,35721
6567,Airbus A321,VOWA,VEDZ,02:10,10:30,Cancelled,0,30375
6568,Airbus A319,VOBI,VEZO,01:27,01:44,Cancelled,0,21954
6569,Embraer ERJ155,VARK,VARP,14:36,07:17,On Time,1,18961
6570,Boeing 707,VEZO,VIAR,21:00,14:35,Delayed,2,25994
6571,Airbus A320,VA1G,VOTV,22:22,14:46,On Time,2,24988
6572,Boeing 787,VAAH,VEBD,07:57,20:30,On Time,1,16937
6573,Embraer ERJ165,VOKN,VO55,23:22,01:35,On Time,2,40807
6574,Boeing 787,VASL,VOCI,19:23,17:08,Delayed,1,39521
6575,Boeing 747,VELR,VABO,04:38,04:42,Cancelled,0,33682
6576,Airbus A332,VISR,VEDG,14:50,00:28,On Time,1,28830
6577,Boeing 727,VOMY,VOHY,06:09,11:29,On Time,1,5252
6578,Embraer ERJ155,VIBY,VIBY,16:46,00:30,Cancelled,1,33422
6579,Airbus A321,VOCI,VIGR,05:11,02:24,Delayed,3,36783
6580,Boeing 707,VA1P,VIDN,02:14,04:37,On Time,0,35713
6581,Embraer ERJ145,VOBL,VICG,10:30,11:18,On Time,0,21720
6582,Boeing 707,VEJT,VEGK,00:10,20:56,On Time,1,39185
6583,Boeing 737,VEZO,VAHB,06:00,02:11,On Time,0,46179
6584,Airbus A320,VEMR,VABV,23:51,13:17,On Time,1,5804
6585,Boeing 727,VOCB,VEIM,14:26,03:12,On Time,3,40655
6586,Embraer ERJ145,VO80,VABI,18:33,01:03,On Time,0,6978
6587,Airbus A319,VABV,VOSM,15:22,22:08,Delayed,1,47601
6588,Embraer ERJ145,VAUD,VIAL,16:29,20:16,On Time,3,7088
6589,Embraer ERJ155,VOPC,VABP,10:06,16:36,On Time,0,31820
6590,Airbus A319,VEDG,VILH,16:09,16:06,Delayed,0,28223
6591,Embraer ERJ165,VEJP,VEMN,03:31,02:38,Cancelled,1,41422
6592,Embraer ERJ145,VOCB,VIJP,16:41,01:19,On Time,0,24876
6593,Boeing 787,VEDG,VARP,11:51,03:30,On Time,3,49821
6594,Boeing 737,VOMM,VEKU,20:25,04:52,On Time,1,8895
6595,Boeing 787,VAAH,VIJU,21:02,08:09,On Time,2,44734
6596,Airbus A321,VARP,VAHB,12:11,06:39,On Time,1,17693
6597,Airbus A321,VIPT,VABP,23:42,14:02,On Time,1,16119
6598,Airbus A319,VEJT,VOPN,23:54,22:21,On Time,1,37395
6599,Boeing 787,VOPC,VEJP,19:34,00:52,On Time,0,8977
6600,Embraer ERJ155,VEMN,VIBK,11:50,14:58,Cancelled,2,25446
6601,Airbus A332,VABJ,VICG,15:32,10:28,On Time,1,10773
6602,Boeing 747,VEMR,VOMY,15:48,20:41,Cancelled,0,40964
6603,Boeing 727,VIKG,VEBS,16:31,01:16,On Time,1,39331
6604,Embraer ERJ145,VICX,VAAH,09:56,04:53,On Time,1,40344
6605,Boeing 737,VOPB,VORY,19:46,21:39,On Time,1,10377
6606,Boeing 747,VIDP,VIBY,06:34,19:57,On Time,0,22206
6607,Airbus A320,VASL,VEBD,22:51,03:56,On Time,2,7798
6608,Boeing 707,VAPO,VAND,02:27,14:19,On Time,2,38524
6609,Boeing 737,VOTP,VOMY,15:09,21:30,Cancelled,0,5685
6610,Embraer ERJ165,VO55,VAPR,06:08,01:14,On Time,3,22160
6611,Embraer ERJ145,VOTV,VIDP,07:29,15:29,Delayed,1,36467
6612,Boeing 727,VABO,VEKW,05:58,04:24,On Time,1,40656
6613,Airbus A320,VICX,VEPT,23:19,18:12,Cancelled,3,28695
6614,Embraer ERJ145,VOPN,VANP,01:12,10:10,On Time,0,18179
6615,Boeing 727,VAGO,VIAX,02:49,19:09,On Time,2,11310
6616,Airbus A320,VORY,VO80,07:17,09:55,On Time,0,22999
6617,Airbus A332,VEMR,VEDZ,16:13,02:50,On Time,0,6114
6618,Boeing 737,VIAL,VOTP,18:35,12:08,Delayed,2,24936
6619,Boeing 727,VOBI,VEKW,16:04,21:02,Cancelled,0,24141
6620,Airbus A320,VASL,VIJO,06:58,22:38,Cancelled,3,21515
6621,Airbus A332,VEBD,VIPT,14:32,08:25,On Time,0,44160
6622,Airbus A321,VAPR,VOCB,16:58,23:06,On Time,1,29275
6623,Boeing 737,VEDZ,VAAH,14:33,06:41,On Time,1,36673
6624,Airbus A319,VOTV,VORY,00:20,12:49,On Time,0,16394
6625,Airbus A319,VECC,VANP,10:12,22:44,On Time,0,10547
6626,Embraer ERJ155,VEIM,VEGT,01:33,18:39,On Time,3,42733
6627,Embraer ERJ145,VEKU,VEMH,12:42,14:25,Delayed,2,39936
6628,Airbus A332,VELR,VILK,16:29,18:59,Delayed,0,17391
6629,Boeing 727,VILK,VISR,07:45,08:52,Delayed,0,28843
6630,Airbus A332,VAOZ,VOKN,13:33,22:23,Delayed,0,29663
6631,Airbus A332,VOHY,VASL,22:43,16:08,On Time,2,32117
6632,Boeing 707,VEBS,VEBS,00:18,21:58,On Time,1,25176
6633,Boeing 727,VOMM,VOHY,15:33,08:29,On Time,0,14810
6634,Airbus A320,VOBI,VEZO,14:07,08:42,On Time,0,5544
6635,Airbus A320,VAUD,VOML,12:23,04:18,On Time,3,8075
6636,Boeing 747,VEGT,VOCI,09:30,11:21,On Time,2,35626
6637,Boeing 747,VOTR,VICG,15:03,21:57,Cancelled,1,24970
6638,Boeing 737,VEBS,VABI,21:09,10:52,Delayed,2,41759
6639,Embraer ERJ145,VEIM,VECC,08:24,17:19,On Time,0,45673
6640,Airbus A319,VAID,VABM,17:04,00:24,On Time,2,47948
6641,Embraer ERJ165,VICX,VABV,19:59,00:35,On Time,1,36636
6642,Airbus A320,VEBD,VEBI,06:35,10:31,On Time,3,5122
6643,Airbus A319,VAUD,VARK,04:29,02:34,On Time,0,25969
6644,Airbus A320,VIJU,VELR,14:23,07:30,Cancelled,2,25890
6645,Boeing 727,VEAT,VOCI,23:39,18:55,On Time,0,27072
6646,Airbus A332,VAAU,VISR,07:50,08:38,On Time,1,38075
6647,Boeing 727,VAAU,VOBL,11:40,03:29,On Time,0,25430
6648,Airbus A319,VOTR,VABO,11:05,13:06,On Time,0,12461
6649,Boeing 707,VABV,VISR,18:15,08:19,On Time,0,37123
6650,Embraer ERJ165,VO55,VOBI,13:06,08:31,Delayed,0,36238
6651,Embraer ERJ165,VAKE,VOBI,23:36,10:14,On Time,0,42981
6652,Boeing 707,VEDZ,VEJT,18:49,17:46,On Time,0,40447
6653,Airbus A320,VABO,VOHS,14:25,07:10,On Time,3,10479
6654,Boeing 737,VO55,VEJP,16:17,09:36,Cancelled,2,25464
6655,Boeing 747,VEMN,VAAK,20:59,23:27,On Time,0,36953
6656,Boeing 707,VAJM,VORY,10:29,10:49,On Time,2,20557
6657,Airbus A320,VEJT,VIPK,04:23,21:49,Cancelled,0,6021
6658,Boeing 747,VIBK,VOHS,11:16,05:34,Cancelled,1,10359
6659,Boeing 737,VOPB,VECC,07:49,23:47,On Time,0,31800
6660,Airbus A320,VAND,VISR,19:01,17:01,On Time,1,15924
6661,Airbus A332,VEVZ,VEBD,11:49,04:58,Delayed,1,49115
6662,Embraer ERJ165,VEMH,VA1P,18:03,06:46,On Time,2,42627
6663,Boeing 727,VOCP,VIDP,01:54,13:48,Cancelled,2,24977
6664,Airbus A319,VEZO,VISR,16:33,04:37,Delayed,0,32072
6665,Boeing 787,VA1G,VAKJ,05:34,17:30,On Time,2,42179
6666,Airbus A319,VEJP,VEZO,02:43,08:02,On Time,0,21852
6667,Embraer ERJ145,VABJ,VIBN,21:44,14:43,Cancelled,1,23714
6668,Airbus A319,VIAR,VIPT,02:50,01:13,Cancelled,0,36059
6669,Embraer ERJ165,VIGR,VIGR,13:24,07:01,Delayed,2,45840
6670,Airbus A319,VOCP,VEDZ,10:21,00:03,On Time,3,24526
6671,Airbus A321,VEJT,VAID,10:14,00:27,Delayed,2,28477
6672,Boeing 707,VASL,VORY,00:34,22:35,On Time,0,47502
6673,Embraer ERJ165,VARP,VEAT,00:31,00:22,On Time,0,22180
6674,Embraer ERJ165,VEKU,VICG,09:03,17:15,On Time,1,26665
6675,Embraer ERJ155,VEBI,VIBN,02:45,19:56,On Time,3,45960
6676,Boeing 727,VABJ,VABM,19:23,16:36,Cancelled,2,21207
6677,Boeing 707,VOCB,VO80,16:43,23:34,Delayed,3,33544
6678,Airbus A320,VIBY,VIJO,14:50,15:37,Cancelled,2,14400
6679,Airbus A321,VOSM,VOKN,13:51,02:13,On Time,1,24192
6680,Boeing 707,VECC,VABP,18:46,01:57,On Time,0,47120
6681,Boeing 707,VIAL,VEBG,19:55,05:19,On Time,1,17297
6682,Boeing 787,VOKN,VIJP,15:53,19:54,Cancelled,0,48742
6683,Boeing 727,VIDP,VOHY,20:09,08:36,On Time,0,18060
6684,Boeing 737,VOMM,VOPB,10:01,21:16,Delayed,0,11083
6685,Embraer ERJ155,VAID,VIPT,14:18,11:49,Cancelled,3,25836
6686,Airbus A320,VABO,VOHS,03:34,08:34,Cancelled,1,18764
6687,Airbus A332,VEGK,VOMM,04:20,05:26,On Time,3,13314
6688,Boeing 787,VIAL,VAND,10:01,08:05,On Time,0,22178
6689,Airbus A320,VOCL,VOTR,07:04,11:38,Cancelled,2,48659
6690,Embraer ERJ145,VA1G,VAID,00:46,10:03,On Time,0,7913
6691,Embraer ERJ155,VELR,VAND,03:15,15:28,On Time,0,25945
6692,Boeing 727,VEBG,VERC,08:25,19:02,On Time,0,37327
6693,Embraer ERJ155,VIJU,VAPR,14:58,04:12,On Time,0,48792
6694,Boeing 747,VIBN,VIAX,19:36,07:38,Delayed,0,28997
6695,Boeing 707,VOTJ,VOTV,00:53,06:25,Cancelled,3,14738
6696,Airbus A319,VELP,VAHB,21:52,13:48,On Time,0,23526
6697,Boeing 707,VOSM,VEJS,03:14,13:58,On Time,2,15617
6698,Boeing 787,VEBD,VIDN,11:52,07:44,Cancelled,2,28716
6699,Airbus A321,VIJP,VOMD,14:12,04:24,On Time,1,17423
6700,Embraer ERJ145,VAOZ,VORG,03:04,00:45,On Time,0,24901
6701,Boeing 707,VAAK,VEAT,03:03,09:35,Delayed,2,22211
6702,Airbus A320,VO55,VOCL,09:35,20:54,On Time,3,17326
6703,Airbus A319,VABM,VEBI,20:13,03:19,On Time,1,21276
6704,Airbus A321,VEGT,VAKJ,21:00,07:24,On Time,1,24943
6705,Airbus A321,VIBY,VANP,03:32,23:41,Cancelled,0,6657
6706,Boeing 727,VOBI,VEVZ,20:55,02:07,Cancelled,0,45405
6707,Boeing 747,VEIM,VAPR,01:00,13:37,Delayed,0,33034
6708,Embraer ERJ145,VEPG,VEKU,08:06,03:50,On Time,2,39118
6709,Boeing 707,VABJ,VAKE,02:32,04:34,On Time,2,16753
6710,Boeing 787,VO80,VIBK,14:14,05:43,Cancelled,1,33498
6711,Boeing 707,VABB,VABV,09:33,11:22,Delayed,2,6197
6712,Boeing 787,VIDP,VORY,01:36,17:03,Cancelled,0,25044
6713,Embraer ERJ155,VAHB,VAND,11:45,15:44,On Time,0,9926
6714,Boeing 707,VIJP,VIKO,23:44,07:08,On Time,1,6444
6715,Airbus A332,VEBG,VO80,00:16,09:50,Delayed,2,22850
6716,Embraer ERJ145,VEJP,VEGK,17:36,21:40,Cancelled,0,14812
6717,Airbus A320,VAJM,VICX,13:38,14:31,Delayed,1,5392
6718,Embraer ERJ165,VEBS,VOMY,06:58,12:09,Delayed,0,18076
6719,Boeing 727,VOCI,VAGO,00:29,18:57,On Time,3,20551
6720,Boeing 737,VOMD,VIPK,17:11,06:37,Cancelled,0,46713
6721,Embraer ERJ165,VOPB,VICX,17:46,03:07,Cancelled,0,42640
6722,Airbus A321,VAPR,VABB,07:10,04:20,On Time,1,37721
6723,Boeing 727,VERC,VOSM,03:20,12:28,Cancelled,0,44460
6724,Boeing 737,VIGR,VIJU,06:01,10:06,On Time,0,14104
6725,Airbus A332,VIBK,VIJO,05:29,06:44,On Time,1,40580
6726,Boeing 707,VIBN,VEJP,12:12,01:18,Delayed,1,16168
6727,Embraer ERJ165,VOHS,VAKJ,05:15,23:34,Delayed,0,16317
6728,Boeing 787,VIGR,VIJO,05:56,10:43,Cancelled,0,48307
6729,Embraer ERJ165,VOBL,VOMM,16:29,15:53,On Time,3,29694
6730,Airbus A321,VECC,VOTP,11:15,13:28,On Time,0,23044
6731,Boeing 727,VORG,VIBK,08:22,23:48,Cancelled,0,47253
6732,Boeing 747,VAAK,VABJ,04:33,00:31,On Time,3,15506
6733,Boeing 727,VOCP,VAPO,21:21,21:49,On Time,1,44755
6734,Airbus A320,VEJP,VEBG,07:18,02:52,Delayed,1,33932
6735,Airbus A332,VANP,VANP,20:48,18:34,Cancelled,2,13528
6736,Embraer ERJ145,VAID,VOCI,06:59,03:39,On Time,2,47808
6737,Airbus A320,VIDN,VABB,12:09,16:35,On Time,3,24710
6738,Boeing 747,VAOZ,VABV,07:34,07:02,On Time,0,15935
6739,Airbus A319,VEAT,VEVZ,00:20,12:02,Delayed,0,10780
6740,Boeing 727,VABP,VAAK,09:51,16:34,Cancelled,1,7178
6741,Boeing 707,VANP,VAAU,08:36,01:38,On Time,1,16144
6742,Boeing 707,VOCB,VERC,08:00,06:28,Delayed,0,6230
6743,Airbus A320,VIDN,VIJP,06:01,06:58,Delayed,3,35297
6744,Embraer ERJ145,VAID,VEBG,07:37,05:13,On Time,2,38646
6745,Boeing 707,VILH,VABP,14:56,00:31,On Time,0,43564
6746,Airbus A319,VARK,VO55,05:59,05:34,Delayed,0,46521
6747,Airbus A321,VILK,VEMR,23:33,19:14,Delayed,1,36919
6748,Boeing 707,VEMH,VOCB,12:24,17:25,Cancelled,0,7892
6749,Airbus A321,VEBS,VICX,15:04,02:26,On Time,0,24783
6750,Boeing 737,VABM,VOHY,20:44,00:04,On Time,0,41227
6751,Boeing 787,VEGT,VA1P,08:08,11:19,On Time,0,32762
6752,Airbus A321,VABO,VO55,18:16,16:57,On Time,2,38054
6753,Airbus A320,VEJP,VICG,13:42,20:22,Delayed,0,7672
6754,Airbus A321,VEDG,VEJS,14:43,23:30,On Time,0,41319
6755,Embraer ERJ165,VA1G,VOMM,02:39,21:26,On Time,1,7402
6756,Boeing 727,VAHB,VEPG,09:01,08:45,Delayed,1,25994
6757,Airbus A320,VEMN,VEJP,16:20,18:32,On Time,1,21441
6758,Embraer ERJ145,VIBY,VAHB,04:12,21:42,On Time,3,23081
6759,Boeing 707,VOTP,VOKN,13:56,22:02,On Time,1,8557
6760,Boeing 737,VASD,VIPK,11:42,16:52,Cancelled,0,37585
6761,Boeing 787,VAAU,VICX,14:43,19:36,On Time,3,24779
6762,Boeing 747,VIBN,VEVZ,10:26,20:41,Delayed,0,39578
6763,Embraer ERJ165,VOCB,VEGT,13:39,04:18,Cancelled,0,24360
6764,Airbus A321,VIDN,VOMY,09:02,12:59,Delayed,0,44868
6765,Airbus A320,VIDP,VEBS,12:48,14:33,Cancelled,0,8116
6766,Boeing 707,VAAK,VEMH,17:53,13:51,On Time,0,29020
6767,Embraer ERJ145,VEMN,VO80,05:58,23:31,Delayed,0,14847
6768,Boeing 727,VAJM,VEJT,04:40,19:02,Delayed,0,9002
6769,Embraer ERJ165,VILK,VILH,23:18,06:56,On Time,2,48576
6770,Boeing 747,VERC,VASD,12:43,22:04,Delayed,1,8051
6771,Boeing 737,VIGR,VIGR,08:53,06:15,On Time,2,32367
6772,Boeing 707,VOCL,VOHY,05:16,22:44,On Time,1,5038
6773,Boeing 727,VASL,VEPG,09:31,06:23,On Time,0,9044
6774,Airbus A319,VOMY,VILH,12:00,23:57,On Time,1,24223
6775,Airbus A321,VIPK,VASL,22:06,07:24,On Time,0,34723
6776,Embraer ERJ165,VEBD,VIBN,11:06,17:46,On Time,0,28177
6777,Embraer ERJ155,VA1P,VOCB,08:16,22:10,On Time,0,7312
6778,Boeing 737,VAID,VIBN,17:23,05:05,On Time,2,40435
